region,year,stress.temp,mean_temp,max_temp,stress.temp_mn,mean_temp_mn,max_temp_mn,stress.temp_dev,mean_temp_dev,max_temp_dev,depth,urchin,kelp,latitude,longitude,exposure,coastal,kelp.perc,logit.kelp,urchin.limit,urchin_mn,urchin_dev
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,3,43.1318,-70.6217,4,3,0.03,-3.4760986898352733,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,1,43.1318,-70.6217,4,3,0.01,-4.59511985013459,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,4,43.1318,-70.6217,4,3,0.04,-3.1780538303479453,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,4,43.1318,-70.6217,4,3,0.04,-3.1780538303479453,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,7,43.1318,-70.6217,4,3,0.07,-2.5866893440979424,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,1,43.1318,-70.6217,4,3,0.01,-4.59511985013459,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,9,43.1318,-70.6217,4,3,0.09,-2.3136349291806306,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,2,43.1318,-70.6217,4,3,0.02,-3.8918202981106265,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,13,43.1318,-70.6217,4,3,0.13,-1.900958761193047,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,9,43.1318,-70.6217,4,3,0.09,-2.3136349291806306,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.1318,-70.6217,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,2,43.192,-70.5905,5,3,0.02,-3.8918202981106265,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.192,-70.5905,5,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,37,43.2113,-70.5827,5,3,0.37,-0.5322168137473082,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,24,43.2113,-70.5827,5,3,0.24,-1.1526795099383855,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,21,43.2113,-70.5827,5,3,0.21,-1.3249254147435987,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,48,43.2113,-70.5827,5,3,0.48,-0.0800427076735365,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,78,43.2113,-70.5827,5,3,0.78,1.265666373331276,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,24,43.2113,-70.5827,5,3,0.24,-1.1526795099383855,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,34,43.2113,-70.5827,5,3,0.34,-0.663294217410264,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,59,43.2113,-70.5827,5,3,0.59,0.3639653772014115,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,94,43.2113,-70.5827,5,3,0.94,2.751535313041948,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,67,43.2113,-70.5827,5,3,0.67,0.708185057924486,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,50,43.2113,-70.5827,5,3,0.5,0,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,34,43.2113,-70.5827,5,3,0.34,-0.663294217410264,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,23,43.2113,-70.5827,5,3,0.23,-1.2083112059245342,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,27,43.2113,-70.5827,5,3,0.27,-0.9946225751440619,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,31,43.2113,-70.5827,5,3,0.31,-0.8001193001121131,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,23,43.2113,-70.5827,5,3,0.23,-1.2083112059245342,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,11,43.2113,-70.5827,5,3,0.11,-2.0907410969337694,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,33,43.2113,-70.5827,5,3,0.33,-0.7081850579244856,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,67,43.23666,-70.5825,4,3,0.67,0.708185057924486,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,70,43.23666,-70.5825,4,3,0.7,0.8472978603872034,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,35,43.23666,-70.5825,4,3,0.35,-0.6190392084062235,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,30,43.23666,-70.5825,4,3,0.3,-0.8472978603872036,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,27,43.23666,-70.5825,4,3,0.27,-0.9946225751440619,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,18,43.23666,-70.5825,4,3,0.18,-1.5163474893680886,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,46,43.23666,-70.5825,4,3,0.46,-0.16034265007517937,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,77,43.23666,-70.5825,4,3,0.77,1.2083112059245342,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,79,43.23666,-70.5825,4,3,0.79,1.3249254147435987,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,81,43.23666,-70.5825,4,3,0.81,1.4500101755059986,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,89,43.23666,-70.5825,4,3,0.89,2.0907410969337694,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.23666,-70.5825,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,18,43.2836,-70.565,4,3,0.18,-1.5163474893680886,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,6,43.2836,-70.565,4,3,0.06,-2.751535313041949,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,1,43.2836,-70.565,4,3,0.01,-4.59511985013459,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,3,43.2836,-70.565,4,3,0.03,-3.4760986898352733,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,2,43.2836,-70.565,4,3,0.02,-3.8918202981106265,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,15,43.2836,-70.565,4,3,0.15,-1.7346010553881064,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,5,43.2836,-70.565,4,3,0.05,-2.9444389791664403,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.2836,-70.565,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,1,43.2836,-70.565,4,3,0.01,-4.59511985013459,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,8,43.2836,-70.565,4,3,0.08,-2.4423470353692043,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,7,43.2836,-70.565,4,3,0.07,-2.5866893440979424,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,76,43.394,-70.3939,5,3,0.76,1.1526795099383855,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,93,43.394,-70.3939,5,3,0.93,2.5866893440979433,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,83,43.394,-70.3939,5,3,0.83,1.5856272637403817,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,100,43.394,-70.3939,5,3,0.9995,7.60040233450051,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,62,43.394,-70.3939,5,3,0.62,0.4895482253187058,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,28,43.394,-70.3939,5,3,0.28,-0.9444616088408512,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,94,43.394,-70.3939,5,3,0.94,2.751535313041948,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,99,43.394,-70.3939,5,3,0.99,4.595119850134589,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,79,43.394,-70.3939,5,3,0.79,1.3249254147435987,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,80,43.394,-70.3939,5,3,0.8,1.3862943611198908,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,29,43.394,-70.3939,5,3,0.29,-0.8953840470548413,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,100,43.394,-70.3939,5,3,0.9995,7.60040233450051,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,89,43.394,-70.3939,5,3,0.89,2.0907410969337694,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,76,43.394,-70.3939,5,3,0.76,1.1526795099383855,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,45,43.394,-70.3939,5,3,0.45,-0.20067069546215124,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,95,43.394,-70.3939,5,3,0.95,2.9444389791664394,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,51,43.394,-70.3939,5,3,0.51,0.040005334613699206,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,10,43.394,-70.3939,5,3,0.1,-2.197224577336219,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,100,43.394,-70.3939,5,3,0.9995,7.60040233450051,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,17,43.394,-70.3939,5,3,0.17,-1.5856272637403817,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,19,43.394,-70.3939,5,3,0.19,-1.4500101755059984,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,87,43.394,-70.3939,5,3,0.87,1.900958761193047,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,97,43.394,-70.3939,5,3,0.97,3.4760986898352724,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,6,43.394,-70.3939,5,3,0.06,-2.751535313041949,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,100,43.394,-70.3939,5,3,0.9995,7.60040233450051,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,0,43.445,-70.3277,4,3,5e-4,-7.6004023345004,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,18,43.445,-70.3277,4,3,0.18,-1.5163474893680886,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,4,43.445,-70.3277,4,3,0.04,-3.1780538303479453,NA,0.9170731707317072,NA
york,2004,5.500000000000007,14.86413043478261,17.8,76.02222222222223,16.538459595959594,20.727777777777778,-70.52222222222221,-1.6743291611769848,-2.927777777777777,5,NA,1,43.445,-70.3277,4,3,0.01,-4.59511985013459,NA,0.9170731707317072,NA
