year,region,latitude,longitude,oisst_id,mean_spring_temp_oisst,mean_summer_temp_oisst,mean_spring_temp_oisst_site,mean_summer_temp_oisst_site,mean_spring_temp_oisst_dev,mean_summer_temp_oisst_dev,lag_mean_spring_temp_oisst_dev,lag_mean_summer_temp_oisst_dev
2012,downeast,44.57568,-67.3593,74,6.1046738883723375,13.12770490177342,4.628417873080226,11.280218577341522,1.4762560152921118,1.8474863244318982,0.2250604031310557,-0.18800547822142732
2012,downeast,44.60746,-67.4208,74,6.1046738883723375,13.12770490177342,4.628417873080226,11.280218577341522,1.4762560152921118,1.8474863244318982,0.2250604031310557,-0.18800547822142732
2012,downeast,44.62086,-67.3707,74,6.1046738883723375,13.12770490177342,4.628417873080226,11.280218577341522,1.4762560152921118,1.8474863244318982,0.2250604031310557,-0.18800547822142732
2012,downeast,44.62181,-67.2379,75,6.167826097944509,13.343852434001983,4.700229472800153,11.497581975490451,1.4675966251443562,1.8462704585115315,0.26977051952898723,-0.07520485423735934
2012,downeast,44.63781,-67.2429,75,6.167826097944509,13.343852434001983,4.700229472800153,11.497581975490451,1.4675966251443562,1.8462704585115315,0.26977051952898723,-0.07520485423735934
2012,downeast,44.76417,-67.0568,75,6.167826097944509,13.343852434001983,4.700229472800153,11.497581975490451,1.4675966251443562,1.8462704585115315,0.26977051952898723,-0.07520485423735934
2012,mdi,44.1002,-68.5017,59,6.688369561796601,14.342131122213893,5.052010869958263,13.003046440079347,1.6363586918383382,1.339084682134546,0.07657609091720818,0.4899863280450951
2012,mdi,44.14448,-68.3904,60,6.70663045281949,14.023606511413071,5.0704589329911895,12.589148445207565,1.6361715198283004,1.4344580662055062,0.1423671401785187,0.36191711074016375
2012,mdi,44.28765,-68.2323,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,mdi,44.34041,-68.0699,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,mdi,44.34041,-68.0685,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,mdi,44.35412,-68.0996,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,mdi,44.37017,-68.077,68,6.421956528788026,12.856393454504794,4.821636472635223,11.464972679949415,1.6003200561528024,1.3914207745553782,0.14075483388946708,-0.06718577734976883
2012,midcoast,43.72234,-69.7806,33,7.834999981133835,17.30991811439639,5.956099036091191,15.71133880146214,1.878900945042644,1.5985793129342483,-0.05425122265078741,0.6205463878443993
2012,midcoast,43.77567,-69.5803,46,7.277934789657593,16.47073774650449,5.532868358895974,14.972846068754006,1.7450664307616188,1.4978916777504843,-0.04439009481293876,0.8508424226920646
2012,midcoast,43.83442,-69.5069,46,7.277934789657593,16.47073774650449,5.532868358895974,14.972846068754006,1.7450664307616188,1.4978916777504843,-0.04439009481293876,0.8508424226920646
2012,midcoast,43.87986,-69.377,47,7.208695642326187,16.211311387234048,5.503224642236452,14.745441704934194,1.7054710000897355,1.4658696822998536,-0.0553985418040952,0.8012795971608107
2012,midcoast,43.88954,-69.3604,47,7.208695642326187,16.211311387234048,5.503224642236452,14.745441704934194,1.7054710000897355,1.4658696822998536,-0.0553985418040952,0.8012795971608107
2012,penobscot.bay,43.88062,-69.134,48,7.0881521753642875,15.66795077871104,5.42983695814287,14.262759553713007,1.6583152172214177,1.405191224998033,-0.02777172509886494,0.6983879969636835
2012,penobscot.bay,43.97516,-69.1341,48,7.0881521753642875,15.66795077871104,5.42983695814287,14.262759553713007,1.6583152172214177,1.405191224998033,-0.02777172509886494,0.6983879969636835
2013,downeast,44.36649,-67.9299,69,5.4403260998103935,11.764999944655624,4.818888887115147,11.476479965698088,0.6214372126952465,0.28851997895753634,1.6012198147566412,1.5201593563639175
2013,downeast,44.36711,-68.024,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,downeast,44.37137,-67.9882,69,5.4403260998103935,11.764999944655624,4.818888887115147,11.476479965698088,0.6214372126952465,0.28851997895753634,1.6012198147566412,1.5201593563639175
2013,downeast,44.37597,-68.0006,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,downeast,44.4155,-67.8538,69,5.4403260998103935,11.764999944655624,4.818888887115147,11.476479965698088,0.6214372126952465,0.28851997895753634,1.6012198147566412,1.5201593563639175
2013,downeast,44.44518,-67.633,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.448,-67.8356,69,5.4403260998103935,11.764999944655624,4.818888887115147,11.476479965698088,0.6214372126952465,0.28851997895753634,1.6012198147566412,1.5201593563639175
2013,downeast,44.45976,-67.7396,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.47931,-67.6244,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.48175,-67.6642,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.48202,-67.7014,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.48839,-67.5242,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.49103,-67.7033,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.49108,-67.6331,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.49631,-67.8192,69,5.4403260998103935,11.764999944655624,4.818888887115147,11.476479965698088,0.6214372126952465,0.28851997895753634,1.6012198147566412,1.5201593563639175
2013,downeast,44.50681,-67.5182,70,5.530652157638383,11.955081900612251,4.87136473459898,11.729193987742148,0.6592874230394035,0.22588791287010324,1.6290700579611013,1.7612978089702604
2013,downeast,44.55445,-67.4352,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.55968,-67.4794,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.56354,-67.4412,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.57689,-67.4555,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.58579,-67.4273,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.58621,-67.4116,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.59423,-67.3904,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.59925,-67.4237,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.60932,-67.2764,74,5.314673916153287,11.546065561106948,4.628417873080226,11.280218577341522,0.6862560430730618,0.26584698376542626,1.4762560152921118,1.8474863244318982
2013,downeast,44.63634,-67.2186,75,5.443695648856783,11.840000000156342,4.700229472800153,11.497581975490451,0.7434661760566303,0.342418024665891,1.4675966251443562,1.8462704585115315
2013,downeast,44.6584,-67.1897,75,5.443695648856783,11.840000000156342,4.700229472800153,11.497581975490451,0.7434661760566303,0.342418024665891,1.4675966251443562,1.8462704585115315
2013,downeast,44.66594,-67.1547,75,5.443695648856783,11.840000000156342,4.700229472800153,11.497581975490451,0.7434661760566303,0.342418024665891,1.4675966251443562,1.8462704585115315
2013,downeast,44.70579,-67.1194,75,5.443695648856783,11.840000000156342,4.700229472800153,11.497581975490451,0.7434661760566303,0.342418024665891,1.4675966251443562,1.8462704585115315
2013,downeast,44.75089,-67.07,75,5.443695648856783,11.840000000156342,4.700229472800153,11.497581975490451,0.7434661760566303,0.342418024665891,1.4675966251443562,1.8462704585115315
2013,downeast,44.7901,-66.9928,77,5.38673915811207,12.353934413096944,4.5380374433625725,11.738465396867207,0.8487017147494971,0.6154690162297367,1.5557669057074364,1.7308788907549655
2013,mdi,44.11772,-68.4282,60,5.760869539302329,13.175327879483582,5.0704589329911895,12.589148445207565,0.690410606311139,0.5861794342760174,1.6361715198283004,1.4344580662055062
2013,mdi,44.13053,-68.4135,60,5.760869539302329,13.175327879483582,5.0704589329911895,12.589148445207565,0.690410606311139,0.5861794342760174,1.6361715198283004,1.4344580662055062
2013,mdi,44.24978,-68.1978,61,5.699456505153489,12.696393458569636,5.021739133458206,12.226224950319649,0.6777173716952829,0.4701685082499871,1.6557608708955236,1.4965619452446983
2013,mdi,44.30526,-68.1998,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,mdi,44.3358,-68.0553,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,mdi,44.35015,-68.1797,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,mdi,44.36297,-68.0769,68,5.430760847485582,11.831557352034775,4.821636472635223,11.464972679949415,0.6091243748503592,0.3665846720853594,1.6003200561528024,1.3914207745553782
2013,midcoast,43.75317,-69.5726,46,6.224782622378804,15.256967177156543,5.532868358895974,14.972846068754006,0.6919142634828299,0.28412110840253746,1.7450664307616188,1.4978916777504843
2013,midcoast,43.77564,-69.5885,46,6.224782622378804,15.256967177156543,5.532868358895974,14.972846068754006,0.6919142634828299,0.28412110840253746,1.7450664307616188,1.4978916777504843
2013,midcoast,43.78328,-69.7168,46,6.224782622378804,15.256967177156543,5.532868358895974,14.972846068754006,0.6919142634828299,0.28412110840253746,1.7450664307616188,1.4978916777504843
2013,midcoast,43.79359,-69.6031,46,6.224782622378804,15.256967177156543,5.532868358895974,14.972846068754006,0.6919142634828299,0.28412110840253746,1.7450664307616188,1.4978916777504843
2013,midcoast,43.80262,-69.5937,46,6.224782622378804,15.256967177156543,5.532868358895974,14.972846068754006,0.6919142634828299,0.28412110840253746,1.7450664307616188,1.4978916777504843
